budget_year;budget_version;budget_date;customer_name;bu_code;bu_currency;sales_amount_bu_currency
2024;BV1;30/06/2024;AllCustomers;LUBU;EUR;55386174.25
2024;BV1;30/06/2024;AllCustomers;LVBU;EUR;20601473.02
2024;BV1;30/06/2024;AllCustomers;MCBU;EUR;275538345.21
2024;BV1;30/06/2024;AllCustomers;MSBU;XCD;69299854.8
2024;BV1;30/06/2024;AllCustomers;MTBU;EUR;44847040.75
2024;BV1;30/06/2024;AllCustomers;MYBU;MYR;99581647.05
2024;BV1;30/06/2024;AllCustomers;NLBU;EUR;22396600.3
2024;BV1;30/06/2024;AllCustomers;NOBU;NOK;383140321.65
2024;BV1;30/06/2024;AllCustomers;NZBU;NZD;65934171.93
2024;BV1;30/06/2024;AllCustomers;OMBU;OMR;25655347.69
2024;BV1;30/06/2024;AllCustomers;PLBU;PLN;86313409.0
2024;BV1;30/06/2024;AllCustomers;PNBU;NZD;51588575.48
2024;BV1;30/06/2024;AllCustomers;PTBU;EUR;17271203.73
2024;BV1;30/06/2024;AllCustomers;QABU;QAR;180184777.82
2024;BV1;30/06/2024;AllCustomers;SABU;SAR;253875558.73
2024;BV1;30/06/2024;AllCustomers;SEBU;SEK;494365739.54
2024;BV1;30/06/2024;AllCustomers;SGBU;SGD;94558828.88
2024;BV1;30/06/2024;AllCustomers;SHBU;SHP;17724943.81
2024;BV1;30/06/2024;AllCustomers;SIBU;EUR;18561477.48
2024;BV1;30/06/2024;AllCustomers;SKBU;EUR;30044076.42
2024;BV1;30/06/2024;AllCustomers;SMBU;EUR;277174632.56
2024;BV1;30/06/2024;AllCustomers;TWBU;TWD;848728796.17
2024;BV1;30/06/2024;AllCustomers;USBU;USD;30391410.49
2024;BV1;30/06/2024;AllCustomers;VABU;EUR;255173277.56
2024;BV1;30/06/2024;AllCustomers;VGBU;USD;25136905.66
2024;BV1;30/06/2024;AllCustomers;WFBU;XPF;2929005027.88
2024;BV1;30/06/2024;AllCustomers;ZABU;ZAR;521986528.59
2024;BV1;31/07/2024;AllCustomers;ADBU;EUR;72012382.02
2024;BV1;31/07/2024;AllCustomers;AEBU;AED;148249999.46
2024;BV1;31/07/2024;AllCustomers;ATBU;EUR;29617988.45
2024;BV1;31/07/2024;AllCustomers;AUBU;AUD;33264809.57
2024;BV1;31/07/2024;AllCustomers;BEBU;EUR;39608925.8
2024;BV1;31/07/2024;AllCustomers;BHBU;BHD;15232212.35
2024;BV1;31/07/2024;AllCustomers;BMBU;BMD;19531042.57
2024;BV1;31/07/2024;AllCustomers;CABU;CAD;62754725.82
2024;BV1;31/07/2024;AllCustomers;CHBU;CHF;57969321.78
2024;BV1;31/07/2024;AllCustomers;CYBU;EUR;26969010.83
2024;BV1;31/07/2024;AllCustomers;CZBU;CZK;731846613.92
2024;BV1;31/07/2024;AllCustomers;DEBU;EUR;28514314.43
2024;BV1;31/07/2024;AllCustomers;DKBU;DKK;292325704.46
2024;BV1;31/07/2024;AllCustomers;EEBU;EUR;17878995.87
2024;BV1;31/07/2024;AllCustomers;ESBU;EUR;45580100.37
2024;BV1;31/07/2024;AllCustomers;FIBU;EUR;27260473.69
2024;BV1;31/07/2024;AllCustomers;FKBU;FKP;19725533.66
2024;BV1;31/07/2024;AllCustomers;FOBU;DKK;189233476.55
2024;BV1;31/07/2024;AllCustomers;FRBU;EUR;27029034.09
2024;BV1;31/07/2024;AllCustomers;GBBU;GBP;15484435.12
2024;BV1;31/07/2024;AllCustomers;GGBU;GBP;16108833.2
2024;BV1;31/07/2024;AllCustomers;GIBU;GIP;41774104.89
2024;BV1;31/07/2024;AllCustomers;GRBU;EUR;25689998.28
2024;BV1;31/07/2024;AllCustomers;HKBU;HKD;199889635.26
2024;BV1;31/07/2024;AllCustomers;HUBU;HUF;9272100565.53
2024;BV1;31/07/2024;AllCustomers;IEBU;EUR;22095750.14
2024;BV1;31/07/2024;AllCustomers;ILBU;ILS;89993469.26
2024;BV1;31/07/2024;AllCustomers;IMBU;GBP;23307381.85
2024;BV1;31/07/2024;AllCustomers;IOBU;USD;23768329.37
2024;BV1;31/07/2024;AllCustomers;ISBU;ISK;4128414886.21
2024;BV1;31/07/2024;AllCustomers;ITBU;EUR;59880004.21
2024;BV1;31/07/2024;AllCustomers;JEBU;GBP;24380193.51
2024;BV1;31/07/2024;AllCustomers;JPBU;JPY;2658087705.81
2024;BV1;31/07/2024;AllCustomers;KRBU;KRW;79810049249.09
2024;BV1;31/07/2024;AllCustomers;KWBU;KWD;19753015.22
2024;BV1;31/07/2024;AllCustomers;KYBU;KYD;16391509.5
2024;BV1;31/07/2024;AllCustomers;LIBU;CHF;162166222.02
2024;BV1;31/07/2024;AllCustomers;LTBU;EUR;19674097.42
2024;BV1;31/07/2024;AllCustomers;LUBU;EUR;43069267.91
2024;BV1;31/07/2024;AllCustomers;LVBU;EUR;27728101.61
2024;BV1;31/07/2024;AllCustomers;MCBU;EUR;203153214.19
2024;BV1;31/07/2024;AllCustomers;MSBU;XCD;58240971.36
2024;BV1;31/07/2024;AllCustomers;MTBU;EUR;39311096.35
2024;BV1;31/07/2024;AllCustomers;MYBU;MYR;120592479.32
2024;BV1;31/07/2024;AllCustomers;NLBU;EUR;28195999.51
2024;BV1;31/07/2024;AllCustomers;NOBU;NOK;462730253.91
2024;BV1;31/07/2024;AllCustomers;NZBU;NZD;86575632.97
2024;BV1;31/07/2024;AllCustomers;OMBU;OMR;22679952.83
2024;BV1;31/07/2024;AllCustomers;PLBU;PLN;101044491.99
2024;BV1;31/07/2024;AllCustomers;PNBU;NZD;30954503.21
2024;BV1;31/07/2024;AllCustomers;PTBU;EUR;29082757.13
2024;BV1;31/07/2024;AllCustomers;QABU;QAR;179040697.34
2024;BV1;31/07/2024;AllCustomers;SABU;SAR;193427587.29
2024;BV1;31/07/2024;AllCustomers;SEBU;SEK;526965959.89
2024;BV1;31/07/2024;AllCustomers;SGBU;SGD;63352628.51
2024;BV1;31/07/2024;AllCustomers;SHBU;SHP;16282452.68
2024;BV1;31/07/2024;AllCustomers;SIBU;EUR;18507651.99
2024;BV1;31/07/2024;AllCustomers;SKBU;EUR;21981438.72
2024;BV1;31/07/2024;AllCustomers;SMBU;EUR;244138309.98
2024;BV1;31/07/2024;AllCustomers;TWBU;TWD;704107590.48
2024;BV1;31/07/2024;AllCustomers;USBU;USD;22327155.73
2024;BV1;31/07/2024;AllCustomers;VABU;EUR;165591050.86
2024;BV1;31/07/2024;AllCustomers;VGBU;USD;26197659.41
2024;BV1;31/07/2024;AllCustomers;WFBU;XPF;3555194295.35
2024;BV1;31/07/2024;AllCustomers;ZABU;ZAR;445386769.33
2024;BV1;31/08/2024;AllCustomers;ADBU;EUR;88871856.81
2024;BV1;31/08/2024;AllCustomers;AEBU;AED;156453978.51
2024;BV1;31/08/2024;AllCustomers;ATBU;EUR;29074836.51
2024;BV1;31/08/2024;AllCustomers;AUBU;AUD;37594737.6
2024;BV1;31/08/2024;AllCustomers;BEBU;EUR;43041248.96
2024;BV1;31/08/2024;AllCustomers;BHBU;BHD;18049151.81
2024;BV1;31/08/2024;AllCustomers;BMBU;BMD;24848369.7
2024;BV1;31/08/2024;AllCustomers;CABU;CAD;76554388.45
2024;BV1;31/08/2024;AllCustomers;CHBU;CHF;55073591.67
2024;BV1;31/08/2024;AllCustomers;CYBU;EUR;22334383.88
2024;BV1;31/08/2024;AllCustomers;CZBU;CZK;737668524.67
2024;BV1;31/08/2024;AllCustomers;DEBU;EUR;20044147.69
2024;BV1;31/08/2024;AllCustomers;DKBU;DKK;373661925.52
2024;BV1;31/08/2024;AllCustomers;EEBU;EUR;25277946.58
2024;BV1;31/08/2024;AllCustomers;ESBU;EUR;40951397.44
2024;BV1;31/08/2024;AllCustomers;FIBU;EUR;28998065.99
2024;BV1;31/08/2024;AllCustomers;FKBU;FKP;14988487.4
2024;BV1;31/08/2024;AllCustomers;FOBU;DKK;206882099.8
2024;BV1;31/08/2024;AllCustomers;FRBU;EUR;23850376.74
2024;BV1;31/08/2024;AllCustomers;GBBU;GBP;25025228.85
2024;BV1;31/08/2024;AllCustomers;GGBU;GBP;25361880.88
2024;BV1;31/08/2024;AllCustomers;GIBU;GIP;38439184.01
2024;BV1;31/08/2024;AllCustomers;GRBU;EUR;25639862.36
2024;BV1;31/08/2024;AllCustomers;HKBU;HKD;260196496.72
2024;BV1;31/08/2024;AllCustomers;HUBU;HUF;7711158433.04
2024;BV1;31/08/2024;AllCustomers;IEBU;EUR;17143881.64
2024;BV1;31/08/2024;AllCustomers;ILBU;ILS;119386565.61
2024;BV1;31/08/2024;AllCustomers;IMBU;GBP;21011713.37
2024;BV1;31/08/2024;AllCustomers;IOBU;USD;28757816.72
2024;BV1;31/08/2024;AllCustomers;ISBU;ISK;4098343646.97
2024;BV1;31/08/2024;AllCustomers;ITBU;EUR;38934823.51
2024;BV1;31/08/2024;AllCustomers;JEBU;GBP;21565671.1
2024;BV1;31/08/2024;AllCustomers;JPBU;JPY;3671926029.36
2024;BV1;31/08/2024;AllCustomers;KRBU;KRW;64293434307.64
2024;BV1;31/08/2024;AllCustomers;KWBU;KWD;18594164.88
2024;BV1;31/08/2024;AllCustomers;KYBU;KYD;21992266.57
2024;BV1;31/08/2024;AllCustomers;LIBU;CHF;183937365.28
2024;BV1;31/08/2024;AllCustomers;LTBU;EUR;29789733.34
2024;BV1;31/08/2024;AllCustomers;LUBU;EUR;47944573.33
2024;BV1;31/08/2024;AllCustomers;LVBU;EUR;24325597.68
2024;BV1;31/08/2024;AllCustomers;MCBU;EUR;203197521.43
2024;BV1;31/08/2024;AllCustomers;MSBU;XCD;47977048.23
2024;BV1;31/08/2024;AllCustomers;MTBU;EUR;52754605.28
2024;BV1;31/08/2024;AllCustomers;MYBU;MYR;124293896.2
2024;BV1;31/08/2024;AllCustomers;NLBU;EUR;24209470.06
2024;BV1;31/08/2024;AllCustomers;NOBU;NOK;523541535.14
2024;BV1;31/08/2024;AllCustomers;NZBU;NZD;68023210.3
2024;BV1;31/08/2024;AllCustomers;OMBU;OMR;20415017.05
2024;BV1;31/08/2024;AllCustomers;PLBU;PLN;96295191.62
2024;BV1;31/08/2024;AllCustomers;PNBU;NZD;38323460.44
2024;BV1;31/08/2024;AllCustomers;PTBU;EUR;29131983.89
2024;BV1;31/08/2024;AllCustomers;QABU;QAR;250586689.4
2024;BV1;31/08/2024;AllCustomers;SABU;SAR;171635396.58
2024;BV1;31/08/2024;AllCustomers;SEBU;SEK;463498572.02
2024;BV1;31/08/2024;AllCustomers;SGBU;SGD;88545282.23
2024;BV1;31/08/2024;AllCustomers;SHBU;SHP;19774419.86
2024;BV1;31/08/2024;AllCustomers;SIBU;EUR;18463769.07
2024;BV1;31/08/2024;AllCustomers;SKBU;EUR;18575047.54
2024;BV1;31/08/2024;AllCustomers;SMBU;EUR;184213771.14
2024;BV1;31/08/2024;AllCustomers;TWBU;TWD;812022796.87
2024;BV1;31/08/2024;AllCustomers;USBU;USD;26666126.69
2024;BV1;31/08/2024;AllCustomers;VABU;EUR;174679625.05
2024;BV1;31/08/2024;AllCustomers;VGBU;USD;24089076.31
2024;BV1;31/08/2024;AllCustomers;WFBU;XPF;3132699132.76
2024;BV1;31/08/2024;AllCustomers;ZABU;ZAR;328847605.63
2024;BV1;30/09/2024;AllCustomers;ADBU;EUR;51238028.66
2024;BV1;30/09/2024;AllCustomers;AEBU;AED;188345648.62
2024;BV1;30/09/2024;AllCustomers;ATBU;EUR;30134683.26
2024;BV1;30/09/2024;AllCustomers;AUBU;AUD;32585534.83
2024;BV1;30/09/2024;AllCustomers;BEBU;EUR;55087415.91
2024;BV1;30/09/2024;AllCustomers;BHBU;BHD;26650587.18
2024;BV1;30/09/2024;AllCustomers;BMBU;BMD;34978425.98
2024;BV1;30/09/2024;AllCustomers;CABU;CAD;67226876.25
2024;BV1;30/09/2024;AllCustomers;CHBU;CHF;52278553.33
2024;BV1;30/09/2024;AllCustomers;CYBU;EUR;22922887.47
2024;BV1;30/09/2024;AllCustomers;CZBU;CZK;672536226.63
2024;BV1;30/09/2024;AllCustomers;DEBU;EUR;17760915.63
2024;BV1;30/09/2024;AllCustomers;DKBU;DKK;372016057.47
2024;BV1;30/09/2024;AllCustomers;EEBU;EUR;17979975.2
2024;BV1;30/09/2024;AllCustomers;ESBU;EUR;49233432.09
2024;BV1;30/09/2024;AllCustomers;FIBU;EUR;28018932.05
2024;BV1;30/09/2024;AllCustomers;FKBU;FKP;25002121.28
2024;BV1;30/09/2024;AllCustomers;FOBU;DKK;177142862.72
2024;BV1;30/09/2024;AllCustomers;FRBU;EUR;29597446.1
2024;BV1;30/09/2024;AllCustomers;GBBU;GBP;19492392.42
2024;BV1;30/09/2024;AllCustomers;GGBU;GBP;17577698.57
2024;BV1;30/09/2024;AllCustomers;GIBU;GIP;41472401.93
2024;BV1;30/09/2024;AllCustomers;GRBU;EUR;28099892.92
2024;BV1;30/09/2024;AllCustomers;HKBU;HKD;155925823.07
2024;BV1;30/09/2024;AllCustomers;HUBU;HUF;10646161687.34
2024;BV1;30/09/2024;AllCustomers;IEBU;EUR;24366309.06
2024;BV1;30/09/2024;AllCustomers;ILBU;ILS;125598430.71
2024;BV1;30/09/2024;AllCustomers;IMBU;GBP;23690360.89
2024;BV1;30/09/2024;AllCustomers;IOBU;USD;26967901.82
2024;BV1;30/09/2024;AllCustomers;ISBU;ISK;2836762802.97
2024;BV1;30/09/2024;AllCustomers;ITBU;EUR;37473580.11
2024;BV1;30/09/2024;AllCustomers;JEBU;GBP;16712871.05
2024;BV1;30/09/2024;AllCustomers;JPBU;JPY;3072743146.62
2024;BV1;30/09/2024;AllCustomers;KRBU;KRW;92667971923.84
2024;BV1;30/09/2024;AllCustomers;KWBU;KWD;22041713.34
2024;BV1;30/09/2024;AllCustomers;KYBU;KYD;27477314.57
2024;BV1;30/09/2024;AllCustomers;LIBU;CHF;212379800.57
2024;BV1;30/09/2024;AllCustomers;LTBU;EUR;24307623.52
2024;BV1;30/09/2024;AllCustomers;LUBU;EUR;40314459.55
2024;BV1;30/09/2024;AllCustomers;LVBU;EUR;21028608.11
2024;BV1;30/09/2024;AllCustomers;MCBU;EUR;256470667.34
2024;BV1;30/09/2024;AllCustomers;MSBU;XCD;75898948.67
2024;BV1;30/09/2024;AllCustomers;MTBU;EUR;44202320.87
2024;BV1;30/09/2024;AllCustomers;MYBU;MYR;86373380.93
2024;BV1;30/09/2024;AllCustomers;NLBU;EUR;29133858.39
2024;BV1;30/09/2024;AllCustomers;NOBU;NOK;575137469.6
2024;BV1;30/09/2024;AllCustomers;NZBU;NZD;93928010.32
2024;BV1;30/09/2024;AllCustomers;OMBU;OMR;18246010.68
2024;BV1;30/09/2024;AllCustomers;PLBU;PLN;74813828.33
2024;BV1;30/09/2024;AllCustomers;PNBU;NZD;42986799.75
2024;BV1;30/09/2024;AllCustomers;PTBU;EUR;22665510.6
2024;BV1;30/09/2024;AllCustomers;QABU;QAR;274930273.25
2024;BV1;30/09/2024;AllCustomers;SABU;SAR;277368118.76
2024;BV1;30/09/2024;AllCustomers;SEBU;SEK;531226389.74
2024;BV1;30/09/2024;AllCustomers;SGBU;SGD;58574170.33
2024;BV1;30/09/2024;AllCustomers;SHBU;SHP;19915522.67
2024;BV1;30/09/2024;AllCustomers;SIBU;EUR;23066992.48
2024;BV1;30/09/2024;AllCustomers;SKBU;EUR;25322141.15
2024;BV1;30/09/2024;AllCustomers;SMBU;EUR;208014527.51
2024;BV1;30/09/2024;AllCustomers;TWBU;TWD;878709897.61
2024;BV1;30/09/2024;AllCustomers;USBU;USD;23910578.9
2024;BV1;30/09/2024;AllCustomers;VABU;EUR;223071093.9
2024;BV1;30/09/2024;AllCustomers;VGBU;USD;22778140.64
2024;BV1;30/09/2024;AllCustomers;WFBU;XPF;3219522045.28
2024;BV1;30/09/2024;AllCustomers;ZABU;ZAR;329503717.76
2024;BV1;31/10/2024;AllCustomers;ADBU;EUR;53730864.59
2024;BV1;31/10/2024;AllCustomers;AEBU;AED;226171951.93
2024;BV1;31/10/2024;AllCustomers;ATBU;EUR;31196505.4
2024;BV1;31/10/2024;AllCustomers;AUBU;AUD;31650676.27
2024;BV1;31/10/2024;AllCustomers;BEBU;EUR;39490979.52
2024;BV1;31/10/2024;AllCustomers;BHBU;BHD;23074779.94
2024;BV1;31/10/2024;AllCustomers;BMBU;BMD;27521340.75
2024;BV1;31/10/2024;AllCustomers;CABU;CAD;78722981.52
2024;BV1;31/10/2024;AllCustomers;CHBU;CHF;34671691.36
2024;BV1;31/10/2024;AllCustomers;CYBU;EUR;29627899.49
2024;BV1;31/10/2024;AllCustomers;CZBU;CZK;737800979.57
2024;BV1;31/10/2024;AllCustomers;DEBU;EUR;27546198.18
2024;BV1;31/10/2024;AllCustomers;DKBU;DKK;271192155.19
2024;BV1;31/10/2024;AllCustomers;EEBU;EUR;32859317.84
2024;BV1;31/10/2024;AllCustomers;ESBU;EUR;56304912.46
2024;BV1;31/10/2024;AllCustomers;FIBU;EUR;24653699.15
2024;BV1;31/10/2024;AllCustomers;FKBU;FKP;26402013.14
2024;BV1;31/10/2024;AllCustomers;FOBU;DKK;218636572.67
2024;BV1;31/10/2024;AllCustomers;FRBU;EUR;30371155.78
2024;BV1;31/10/2024;AllCustomers;GBBU;GBP;24388115.48
2024;BV1;31/10/2024;AllCustomers;GGBU;GBP;13883397.03
2024;BV1;31/10/2024;AllCustomers;GIBU;GIP;47852448.46
2024;BV1;31/10/2024;AllCustomers;GRBU;EUR;25566267.1
2024;BV1;31/10/2024;AllCustomers;HKBU;HKD;250086592.9
2024;BV1;31/10/2024;AllCustomers;HUBU;HUF;7166437780.06
2024;BV1;31/10/2024;AllCustomers;IEBU;EUR;20619775.15
2024;BV1;31/10/2024;AllCustomers;ILBU;ILS;111947072.13
2024;BV1;31/10/2024;AllCustomers;IMBU;GBP;21915391.5
2024;BV1;31/10/2024;AllCustomers;IOBU;USD;24045891.29
2024;BV1;31/10/2024;AllCustomers;ISBU;ISK;4316641862.22
2024;BV1;31/10/2024;AllCustomers;ITBU;EUR;46546947.35
2024;BV1;31/10/2024;AllCustomers;JEBU;GBP;17619555.23
2024;BV1;31/10/2024;AllCustomers;JPBU;JPY;3935380757.01
2024;BV1;31/10/2024;AllCustomers;KRBU;KRW;74596364680.05
2024;BV1;31/10/2024;AllCustomers;KWBU;KWD;19899076.99
2024;BV1;31/10/2024;AllCustomers;KYBU;KYD;20192492.97
2024;BV1;31/10/2024;AllCustomers;LIBU;CHF;140233543.01
2024;BV1;31/10/2024;AllCustomers;LTBU;EUR;18526776.35
2024;BV1;31/10/2024;AllCustomers;LUBU;EUR;54096582.1
2024;BV1;31/10/2024;AllCustomers;LVBU;EUR;28204057.44
2024;BV1;31/10/2024;AllCustomers;MCBU;EUR;296884167.18
2024;BV1;31/10/2024;AllCustomers;MSBU;XCD;58612452.98
2024;BV1;31/10/2024;AllCustomers;MTBU;EUR;61918296.47
2024;BV1;31/10/2024;AllCustomers;MYBU;MYR;135622255.32
2024;BV1;31/10/2024;AllCustomers;NLBU;EUR;19132595.7
2024;BV1;31/10/2024;AllCustomers;NOBU;NOK;391277097.89
2024;BV1;31/10/2024;AllCustomers;NZBU;NZD;100276909.73
2024;BV1;31/10/2024;AllCustomers;OMBU;OMR;19063765.36
2024;BV1;31/10/2024;AllCustomers;PLBU;PLN;83086421.7
2024;BV1;31/10/2024;AllCustomers;PNBU;NZD;32524249.93
2024;BV1;31/10/2024;AllCustomers;PTBU;EUR;22319127.43
2024;BV1;31/10/2024;AllCustomers;QABU;QAR;274191490.74
2024;BV1;31/10/2024;AllCustomers;SABU;SAR;201545634.89
2024;BV1;31/10/2024;AllCustomers;SEBU;SEK;348313433.86
2024;BV1;31/10/2024;AllCustomers;SGBU;SGD;67249841.3
2024;BV1;31/10/2024;AllCustomers;SHBU;SHP;22557726.15
2024;BV1;31/10/2024;AllCustomers;SIBU;EUR;30013520.77
2024;BV1;31/10/2024;AllCustomers;SKBU;EUR;29421705.09
2024;BV1;31/10/2024;AllCustomers;SMBU;EUR;204815128.39
2024;BV1;31/10/2024;AllCustomers;TWBU;TWD;957303861.96
2024;BV1;31/10/2024;AllCustomers;USBU;USD;33004622.16
2024;BV1;31/10/2024;AllCustomers;VABU;EUR;182146830.64
2024;BV1;31/10/2024;AllCustomers;VGBU;USD;24339686.86
2024;BV1;31/10/2024;AllCustomers;WFBU;XPF;3046581390.81
2024;BV1;31/10/2024;AllCustomers;ZABU;ZAR;520163161.39
2024;BV1;30/11/2024;AllCustomers;ADBU;EUR;59012829.19
2024;BV1;30/11/2024;AllCustomers;AEBU;AED;230540369.95
2024;BV1;30/11/2024;AllCustomers;ATBU;EUR;30002752.39
2024;BV1;30/11/2024;AllCustomers;AUBU;AUD;31997934.8
2024;BV1;30/11/2024;AllCustomers;BEBU;EUR;51549304.12
2024;BV1;30/11/2024;AllCustomers;BHBU;BHD;17588607.11
2024;BV1;30/11/2024;AllCustomers;BMBU;BMD;26454578.34
2024;BV1;30/11/2024;AllCustomers;CABU;CAD;76470590.47
2024;BV1;30/11/2024;AllCustomers;CHBU;CHF;64032712.69
2024;BV1;30/11/2024;AllCustomers;CYBU;EUR;30823894.56
2024;BV1;30/11/2024;AllCustomers;CZBU;CZK;568116840.04
2024;BV1;30/11/2024;AllCustomers;DEBU;EUR;17201313.78
2024;BV1;30/11/2024;AllCustomers;DKBU;DKK;379185001.43
2024;BV1;30/11/2024;AllCustomers;EEBU;EUR;33090847.02
2024;BV1;30/11/2024;AllCustomers;ESBU;EUR;59294562.65
2024;BV1;30/11/2024;AllCustomers;FIBU;EUR;28947578.7
2024;BV1;30/11/2024;AllCustomers;FKBU;FKP;24391165.55
2024;BV1;30/11/2024;AllCustomers;FOBU;DKK;185850316.54
2024;BV1;30/11/2024;AllCustomers;FRBU;EUR;20420535.53
2024;BV1;30/11/2024;AllCustomers;GBBU;GBP;25927561.44
2024;BV1;30/11/2024;AllCustomers;GGBU;GBP;16136585.18
2024;BV1;30/11/2024;AllCustomers;GIBU;GIP;47575576.33
2024;BV1;30/11/2024;AllCustomers;GRBU;EUR;20319861.11
2024;BV1;30/11/2024;AllCustomers;HKBU;HKD;232994382.37
2024;BV1;30/11/2024;AllCustomers;HUBU;HUF;10260818788.47
2024;BV1;30/11/2024;AllCustomers;IEBU;EUR;30885014.02
2024;BV1;30/11/2024;AllCustomers;ILBU;ILS;108707413.35
2024;BV1;30/11/2024;AllCustomers;IMBU;GBP;25734035.76
2024;BV1;30/11/2024;AllCustomers;IOBU;USD;20261644.37
2024;BV1;30/11/2024;AllCustomers;ISBU;ISK;4034477779.89
2024;BV1;30/11/2024;AllCustomers;ITBU;EUR;38818343.37
2024;BV1;30/11/2024;AllCustomers;JEBU;GBP;26658644.02
2024;BV1;30/11/2024;AllCustomers;JPBU;JPY;3159599345.82
2024;BV1;30/11/2024;AllCustomers;KRBU;KRW;63216868677.66
2024;BV1;30/11/2024;AllCustomers;KWBU;KWD;17610587.73
2024;BV1;30/11/2024;AllCustomers;KYBU;KYD;19060874.37
2024;BV1;30/11/2024;AllCustomers;LIBU;CHF;137567879.69
2024;BV1;30/11/2024;AllCustomers;LTBU;EUR;25128622.37
2024;BV1;30/11/2024;AllCustomers;LUBU;EUR;49161974.37
2024;BV1;30/11/2024;AllCustomers;LVBU;EUR;21802051.07
2024;BV1;30/11/2024;AllCustomers;MCBU;EUR;230104549.81
2024;BV1;30/11/2024;AllCustomers;MSBU;XCD;55833941.52
2024;BV1;30/11/2024;AllCustomers;MTBU;EUR;55954731.26
2024;BV1;30/11/2024;AllCustomers;MYBU;MYR;131703903.61
2024;BV1;30/11/2024;AllCustomers;NLBU;EUR;31281695.16
2024;BV1;30/11/2024;AllCustomers;NOBU;NOK;473642057.28
2024;BV1;30/11/2024;AllCustomers;NZBU;NZD;82629317.44
2024;BV1;30/11/2024;AllCustomers;OMBU;OMR;17338403.49
2024;BV1;30/11/2024;AllCustomers;PLBU;PLN;97645379.58
2024;BV1;30/11/2024;AllCustomers;PNBU;NZD;48980443.02
2024;BV1;30/11/2024;AllCustomers;PTBU;EUR;19009694.86
2024;BV1;30/11/2024;AllCustomers;QABU;QAR;224808419.65
2024;BV1;30/11/2024;AllCustomers;SABU;SAR;209881310.05
2024;BV1;30/11/2024;AllCustomers;SEBU;SEK;443369626.42
2024;BV1;30/11/2024;AllCustomers;SGBU;SGD;51559175.17
2024;BV1;30/11/2024;AllCustomers;SHBU;SHP;20480137.51
2024;BV1;30/11/2024;AllCustomers;SIBU;EUR;26161386.57
2024;BV1;30/11/2024;AllCustomers;SKBU;EUR;21314979.83
2024;BV1;30/11/2024;AllCustomers;SMBU;EUR;327848642.62
2024;BV1;30/11/2024;AllCustomers;TWBU;TWD;633665852.27
2024;BV1;30/11/2024;AllCustomers;USBU;USD;25125328.9
2024;BV1;30/11/2024;AllCustomers;VABU;EUR;230180987.34
2024;BV1;30/11/2024;AllCustomers;VGBU;USD;25228291.69
2024;BV1;30/11/2024;AllCustomers;WFBU;XPF;2922529674.93
2024;BV1;30/11/2024;AllCustomers;ZABU;ZAR;325571654.93
2024;BV1;31/12/2024;AllCustomers;ADBU;EUR;87743155.32
2024;BV1;31/12/2024;AllCustomers;AEBU;AED;218876458.74
2024;BV1;31/12/2024;AllCustomers;ATBU;EUR;28704646.81
2024;BV1;31/12/2024;AllCustomers;AUBU;AUD;39824579.65
2024;BV1;31/12/2024;AllCustomers;BEBU;EUR;51573313.65
2024;BV1;31/12/2024;AllCustomers;BHBU;BHD;15958842.49
2024;BV1;31/12/2024;AllCustomers;BMBU;BMD;26241719.07
2024;BV1;31/12/2024;AllCustomers;CABU;CAD;87039050.82
2024;BV1;31/12/2024;AllCustomers;CHBU;CHF;40404320.63
2024;BV1;31/12/2024;AllCustomers;CYBU;EUR;27516878.37
2024;BV1;31/12/2024;AllCustomers;CZBU;CZK;518167351.34
2024;BV1;31/12/2024;AllCustomers;DEBU;EUR;17764543.8
2024;BV1;31/12/2024;AllCustomers;DKBU;DKK;358646455.98
2024;BV1;31/12/2024;AllCustomers;EEBU;EUR;31800938.63
2024;BV1;31/12/2024;AllCustomers;ESBU;EUR;35876677.59
2024;BV1;31/12/2024;AllCustomers;FIBU;EUR;26348892.14
2024;BV1;31/12/2024;AllCustomers;FKBU;FKP;20811507.8
2024;BV1;31/12/2024;AllCustomers;FOBU;DKK;129483143.28
2024;BV1;31/12/2024;AllCustomers;FRBU;EUR;30148848.93
2024;BV1;31/12/2024;AllCustomers;GBBU;GBP;22972206.09
2024;BV1;31/12/2024;AllCustomers;GGBU;GBP;14402997.22
2024;BV1;31/12/2024;AllCustomers;GIBU;GIP;32358181.23
2024;BV1;31/12/2024;AllCustomers;GRBU;EUR;33384598.53
2024;BV1;31/12/2024;AllCustomers;HKBU;HKD;190240788.4
2024;BV1;31/12/2024;AllCustomers;HUBU;HUF;10277446276.0
2024;BV1;31/12/2024;AllCustomers;IEBU;EUR;25379433.89
2024;BV1;31/12/2024;AllCustomers;ILBU;ILS;76559015.22
2024;BV1;31/12/2024;AllCustomers;IMBU;GBP;19496335.39
2024;BV1;31/12/2024;AllCustomers;IOBU;USD;20906099.98
2024;BV1;31/12/2024;AllCustomers;ISBU;ISK;4057174909.58
2024;BV1;31/12/2024;AllCustomers;ITBU;EUR;50607288.45
2024;BV1;31/12/2024;AllCustomers;JEBU;GBP;20257200.1
2024;BV1;31/12/2024;AllCustomers;JPBU;JPY;3303057169.76
2024;BV1;31/12/2024;AllCustomers;KRBU;KRW;63360002168.39
2024;BV1;31/12/2024;AllCustomers;KWBU;KWD;18478440.8
2024;BV1;31/12/2024;AllCustomers;KYBU;KYD;19383935.8
